chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,rms_mean,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_mean,zcr_mean,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,label
0.5670668,0.5529693,0.6491437,0.69141865,0.6749438,0.65361524,0.65843844,0.7199611,0.69190204,0.6686903,0.6118186,0.61154217,0.03839898591958825,1931.753927260302,1960.483968747068,4352.991615853659,0.12602419969512196,-540.0857,101.57301,4.7892776,6.8889546,22.348642,14.3594885,-0.94509095,10.466125,1.443513,-0.8011992,-12.848712,-3.7646897,-7.536328,-8.691265,-7.0592594,-9.311421,-11.046157,-10.22536,-11.777865,-11.488813,0
0.6584804,0.6327515,0.6731841,0.6370218,0.5864792,0.5707783,0.5768104,0.6023435,0.648956,0.6873422,0.6849075,0.68692905,0.039150466885891855,1972.5754142518238,1648.7597099568093,3704.7561813186812,0.1655005151098901,-442.07233,123.6734,-3.110323,10.049419,-2.0677042,2.6082513,3.6530504,9.23284,-15.915754,4.187592,1.5101582,1.1481078,-12.980002,-10.705472,-10.900136,-9.266434,-13.950292,-11.171696,-14.720262,-9.381043,0
0.53497565,0.5906056,0.5942446,0.57639444,0.59768635,0.640853,0.74788517,0.72496015,0.60766315,0.5932624,0.6214546,0.58324516,0.0563776920853557,1559.0180484582652,1639.1875819104903,3322.0338983050847,0.0918258408368644,-403.1625,142.06053,2.027483,17.661064,18.340303,-1.9982988,-15.798657,4.6681576,-6.4577413,-6.769304,-3.5426993,7.855229,-12.1712265,-21.575563,-15.704594,-15.932259,-10.522171,-10.089088,-15.143174,-16.656433,0
0.71473366,0.7458376,0.7160152,0.63519776,0.60089344,0.6465364,0.67325854,0.7002961,0.79862314,0.83458674,0.75059277,0.7436017,0.0356723263124208,1675.27966212833,1892.075612589677,3731.5418956043954,0.07846304086538461,-576.8757,93.65543,34.146572,13.358188,8.819519,17.20151,1.8937399,-0.7100315,1.9285768,11.875222,-5.040391,-4.0108104,-8.013989,-5.2977667,-2.5720618,-10.13687,-10.90932,-7.8714304,-7.5335226,-4.045351,0
0.71038896,0.7206183,0.674872,0.67970055,0.6443138,0.5944472,0.62202233,0.6938688,0.7491568,0.7531486,0.7603941,0.7466138,0.04932182571797369,2064.6494605847433,1731.9423837146699,3873.604910714286,0.16213553292410715,-366.7509,109.91413,-10.275836,7.3344812,17.877573,6.161341,-16.286928,15.013283,-2.3211615,3.9850867,-4.050689,-9.009912,-8.261161,-0.733494,-2.797013,-17.677092,-11.653283,-6.661896,-6.994305,-9.926712,0
0.7121931,0.7189513,0.6875178,0.68042237,0.6867817,0.69949466,0.7293808,0.7365264,0.7171179,0.6819886,0.67486465,0.6697217,0.041903883184618546,1447.8971969656795,1702.7522765171655,3194.4699754901962,0.0811456418504902,-489.68665,117.916046,34.40019,31.809483,7.2062426,15.1992655,-0.7959751,-0.6235298,-11.28096,3.1479938,-1.5476168,0.96436304,-3.6022267,-8.617041,-11.072693,-12.727586,-12.777184,-13.044775,-8.776918,-11.302313,0
0.61722904,0.62420595,0.6537568,0.6632623,0.7387365,0.8105955,0.80181885,0.7700497,0.77286154,0.74844897,0.7074885,0.6328987,0.03331860070810325,1429.3482307599204,1723.8544269214162,3476.668074324324,0.05422561233108108,-511.56635,141.92749,29.502848,-2.776843,12.683406,34.754723,6.1391134,6.315304,1.4735796,10.577242,9.05429,-6.45602,-1.9734907,-1.8673673,-6.5847144,-6.6399193,-11.61672,-7.0495176,-4.1393585,-6.1556234,0
0.57416856,0.59174055,0.6402467,0.57299197,0.5303787,0.54642946,0.61114204,0.7026778,0.7586766,0.68110996,0.6700474,0.6234426,0.049374463720821334,1490.4721456140992,1581.4249927126345,3057.9524253731342,0.08235920009328358,-435.43597,147.62053,-2.0645792,20.063515,11.993534,9.520751,-5.2072926,-5.708888,1.5049437,-4.195144,-9.764474,-5.391209,-9.79153,-12.765798,-9.749474,-7.2337923,-12.596722,-12.08654,-15.532436,-9.802989,0
0.6382337,0.5880086,0.5967079,0.56564194,0.5379651,0.54889804,0.58853865,0.64551944,0.68525976,0.67374396,0.68422323,0.6868321,0.04931298367900345,1755.244762118936,1718.5834809253452,3509.77408008658,0.12639931682900432,-454.7004,114.238266,10.059221,-3.950274,19.067421,9.426213,-7.724163,8.477826,-5.7146564,-9.257413,0.8487311,-13.891864,-9.721308,-14.37221,-14.460967,-9.859476,-11.096447,-8.242128,-13.497273,-12.625274,0
0.64321965,0.63650763,0.67422867,0.70003307,0.73723453,0.7624378,0.73529434,0.78946763,0.80762357,0.79001427,0.7782736,0.72369,0.027478241672150894,1996.054011339492,1906.090395893737,4275.846354166667,0.11219075520833334,-609.0424,112.23521,11.114042,6.8607492,10.440896,13.92191,8.095733,-1.2586904,1.4095266,2.6042764,2.5242906,-4.549171,-6.6835217,-3.0202417,-2.92635,-7.1132383,-10.933667,-10.445788,-10.857138,-11.019483,0
0.64034265,0.61593753,0.6281253,0.6242178,0.60219276,0.6078447,0.6230065,0.6613352,0.6823057,0.7136025,0.721311,0.6912599,0.039590296630743864,1708.461789876666,1825.8677133482533,3671.2101063829787,0.11097749750664894,-546.0641,99.13196,12.984333,12.65705,23.906027,17.940092,-12.369098,9.3619375,-10.802279,-6.328179,-5.840468,-0.9439811,-11.339266,-5.7328634,-10.688155,-6.5890346,-6.6666,-9.318186,-8.6168165,-12.091812,0
0.5998238,0.602744,0.57903254,0.5743431,0.55346555,0.5682674,0.5708805,0.6304322,0.70582956,0.7158643,0.69003993,0.65254974,0.05940192083086815,1964.1909288908723,1814.9847456640407,3980.238970588235,0.10740272671568628,-373.704,106.16901,-5.3859515,9.08471,18.227213,13.789289,4.4298997,0.15523705,0.92210126,-2.0376348,-15.673379,-4.9531884,-13.350798,-8.424341,-7.5590615,-4.139404,-7.6704063,-12.357216,-13.721172,-16.410873,0
0.6749375,0.7225114,0.7282188,0.7150855,0.7125864,0.7490432,0.77041,0.80405873,0.758285,0.6982887,0.6814541,0.66790146,0.028099545023727676,1855.9519688942426,1759.9134417609123,3873.856707317073,0.09551853086890244,-487.36267,132.65157,10.972574,7.6438794,16.202412,22.664751,-1.3541142,-1.1896205,-9.291793,3.6177197,5.185906,-3.519457,-9.912297,-6.7272964,-1.5858788,-4.3888106,-6.190775,-6.466928,-4.047104,-6.092057,0
0.63708204,0.7136309,0.7413533,0.73079664,0.72182274,0.77917016,0.79460543,0.7933641,0.7340608,0.69581246,0.7058432,0.66562605,0.029124033517914812,1540.989219464765,1823.6711207630667,3776.8621575342468,0.05493498501712329,-573.37897,128.70299,35.659966,7.8059216,21.432016,22.268236,1.6938642,4.6530046,-9.5191345,1.8568228,3.4356372,-1.6439588,-4.544526,0.6118828,0.43127954,-7.7599707,-11.498883,-8.247997,-9.126792,-5.9768424,0
0.5637331,0.55904263,0.5222213,0.5084352,0.5263547,0.6186812,0.71365565,0.7017827,0.6414012,0.6110465,0.60087055,0.57890767,0.07937832003828302,1608.2662088083011,1638.1074188716025,3346.075148809524,0.10302153087797619,-348.77246,128.81107,6.314052,17.641726,24.691883,6.2253847,-8.033545,0.9031112,-5.498239,1.4480798,-1.0701044,-4.772053,-9.439557,-11.614931,-11.266611,-5.78603,-9.881581,-11.017594,-15.448872,-11.210648,0
