Zero Crossing Rate
0.02392578125
0.0341796875
0.046875
0.04150390625
0.0537109375
0.05908203125
0.05859375
0.072265625
0.08349609375
0.07763671875
0.0830078125
0.0791015625
0.07763671875
0.10546875
0.12841796875
0.16455078125
0.1923828125
0.20556640625
0.20166015625
0.15380859375
0.1484375
0.107421875
0.09033203125
0.130859375
0.13720703125
0.16064453125
0.17724609375
0.1318359375
0.0966796875
0.07861328125
0.06103515625
0.064453125
0.0556640625
0.05615234375
0.0478515625
0.046875
0.08447265625
0.1357421875
0.20556640625
0.27001953125
0.234375
0.21728515625
0.15966796875
0.0986328125
0.09716796875
0.154296875
0.1865234375
0.19775390625
0.21875
0.1455078125
0.12158203125
0.13427734375
0.1357421875
0.1337890625
0.14111328125
0.12939453125
0.109375
0.16015625
0.32080078125
0.48876953125
0.6181640625
0.5908203125
0.4287109375
0.271484375
0.1396484375
0.10595703125
0.0810546875
0.05908203125
0.05712890625
0.04150390625
0.02978515625
